,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Total Score
14547,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,11/2/2020 13:33,photo,education,negative,12,57436
14548,e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,4/1/2021 16:41,photo,education,positive,60,57436
14549,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,11/10/2020 6:57,photo,education,positive,65,57436
14550,e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,12/17/2020 1:25,photo,education,positive,75,57436
14551,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,8/14/2020 10:56,photo,education,positive,65,57436
14552,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,8/24/2020 3:49,photo,education,negative,12,57436
14554,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,1/24/2021 23:26,audio,technology,neutral,35,68738
14555,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,12/13/2020 8:44,audio,technology,positive,60,68738
14556,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,9/14/2020 13:09,audio,technology,positive,65,68738
14557,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,1/18/2021 11:03,audio,technology,positive,30,68738
14558,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,10/27/2020 23:10,audio,technology,positive,50,68738
14559,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,11/6/2020 23:29,audio,technology,positive,72,68738
14560,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,10/29/2020 4:07,audio,technology,negative,0,68738
14561,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,7/1/2020 2:53,audio,technology,negative,10,68738
14562,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,9/4/2020 14:29,audio,technology,positive,60,68738
14563,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,11/22/2020 4:28,audio,technology,positive,45,68738
14564,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,7/24/2020 19:58,audio,technology,positive,65,68738
14565,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2/2/2021 14:39,audio,technology,positive,70,68738
14566,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,1/7/2021 22:40,audio,technology,negative,5,68738
14567,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,11/6/2020 16:44,audio,technology,negative,10,68738
14568,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,7/18/2020 3:35,audio,technology,negative,0,68738
14569,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,8/16/2020 9:34,audio,technology,positive,30,68738
14570,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,4/1/2021 1:30,audio,technology,positive,75,68738
14571,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2/28/2021 6:24,audio,technology,positive,70,68738
14572,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,4/6/2021 6:51,audio,technology,positive,75,68738
14573,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,6/5/2021 17:52,audio,technology,negative,5,68738
14574,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,11/11/2020 3:35,audio,technology,positive,72,68738
14575,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,6/30/2020 0:36,audio,technology,negative,5,68738
14576,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,2/1/2021 16:03,audio,technology,negative,10,68738
14577,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,8/14/2020 23:22,audio,technology,positive,50,68738
14578,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,3/2/2021 15:03,audio,technology,positive,65,68738
14579,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,5/28/2021 7:16,audio,technology,positive,30,68738
14580,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,9/13/2020 15:38,audio,technology,positive,45,68738
14581,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,9/18/2020 2:58,audio,technology,neutral,20,68738
14582,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,1/20/2021 2:43,audio,technology,negative,12,68738
14583,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,1/12/2021 5:21,audio,technology,negative,0,68738
14584,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,7/10/2020 23:57,audio,technology,positive,60,68738
14586,36bd1711-92f6-4240-8ac5-21df845abe86,heart,8/3/2020 9:58,GIF,technology,positive,60,68738
14587,36bd1711-92f6-4240-8ac5-21df845abe86,worried,9/29/2020 8:36,GIF,technology,negative,12,68738
14588,36bd1711-92f6-4240-8ac5-21df845abe86,interested,6/1/2021 5:02,GIF,technology,positive,30,68738
14589,36bd1711-92f6-4240-8ac5-21df845abe86,scared,8/17/2020 16:41,GIF,technology,negative,15,68738
14590,36bd1711-92f6-4240-8ac5-21df845abe86,disgust,8/31/2020 22:11,GIF,technology,negative,0,68738
14591,36bd1711-92f6-4240-8ac5-21df845abe86,super love,9/26/2020 23:13,GIF,technology,positive,75,68738
14592,36bd1711-92f6-4240-8ac5-21df845abe86,indifferent,9/6/2020 18:22,GIF,technology,neutral,20,68738
14593,36bd1711-92f6-4240-8ac5-21df845abe86,worried,2/3/2021 4:51,GIF,technology,negative,12,68738
14594,36bd1711-92f6-4240-8ac5-21df845abe86,interested,4/8/2021 0:24,GIF,technology,positive,30,68738
14595,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,8/9/2020 23:59,GIF,technology,positive,45,68738
14596,36bd1711-92f6-4240-8ac5-21df845abe86,love,7/20/2020 17:51,GIF,technology,positive,65,68738
14597,36bd1711-92f6-4240-8ac5-21df845abe86,super love,2/23/2021 4:31,GIF,technology,positive,75,68738
14598,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,10/8/2020 14:48,GIF,technology,positive,45,68738
14599,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,5/8/2021 16:38,GIF,technology,positive,45,68738
14600,36bd1711-92f6-4240-8ac5-21df845abe86,super love,4/16/2021 1:53,GIF,technology,positive,75,68738
14601,36bd1711-92f6-4240-8ac5-21df845abe86,dislike,12/18/2020 1:53,GIF,technology,negative,10,68738
14602,36bd1711-92f6-4240-8ac5-21df845abe86,adore,10/12/2020 8:36,GIF,technology,positive,72,68738
14603,36bd1711-92f6-4240-8ac5-21df845abe86,hate,1/17/2021 21:14,GIF,technology,negative,5,68738
14604,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,11/10/2020 0:49,GIF,technology,positive,45,68738
14605,36bd1711-92f6-4240-8ac5-21df845abe86,disgust,12/17/2020 7:26,GIF,technology,negative,0,68738
14606,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,5/3/2021 20:50,GIF,technology,neutral,35,68738
14607,36bd1711-92f6-4240-8ac5-21df845abe86,scared,1/21/2021 5:20,GIF,technology,negative,15,68738
14608,36bd1711-92f6-4240-8ac5-21df845abe86,scared,2/1/2021 7:44,GIF,technology,negative,15,68738
14609,36bd1711-92f6-4240-8ac5-21df845abe86,adore,10/20/2020 11:17,GIF,technology,positive,72,68738
14610,36bd1711-92f6-4240-8ac5-21df845abe86,super love,9/20/2020 18:54,GIF,technology,positive,75,68738
14611,36bd1711-92f6-4240-8ac5-21df845abe86,worried,12/7/2020 22:01,GIF,technology,negative,12,68738
14612,36bd1711-92f6-4240-8ac5-21df845abe86,adore,1/14/2021 11:32,GIF,technology,positive,72,68738
14613,36bd1711-92f6-4240-8ac5-21df845abe86,super love,12/12/2020 14:05,GIF,technology,positive,75,68738
14614,36bd1711-92f6-4240-8ac5-21df845abe86,super love,3/1/2021 1:53,GIF,technology,positive,75,68738
14615,36bd1711-92f6-4240-8ac5-21df845abe86,want,9/13/2020 10:19,GIF,technology,positive,70,68738
14616,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,5/2/2021 1:11,GIF,technology,neutral,35,68738
14617,36bd1711-92f6-4240-8ac5-21df845abe86,interested,4/27/2021 22:15,GIF,technology,positive,30,68738
14618,36bd1711-92f6-4240-8ac5-21df845abe86,cherish,4/6/2021 18:47,GIF,technology,positive,70,68738
14619,36bd1711-92f6-4240-8ac5-21df845abe86,super love,5/23/2021 14:14,GIF,technology,positive,75,68738
14621,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,8/24/2020 1:22,audio,culture,positive,70,66579
14622,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,12/1/2020 22:12,audio,culture,negative,5,66579
14623,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,1/21/2021 7:52,audio,culture,negative,15,66579
14624,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,8/2/2020 5:14,audio,culture,negative,5,66579
14625,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,11/11/2020 17:12,audio,culture,positive,50,66579
14626,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,6/7/2021 22:47,audio,culture,positive,60,66579
14627,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,11/27/2020 11:59,audio,culture,positive,70,66579
14628,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,4/28/2021 14:31,audio,culture,negative,15,66579
14629,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,12/31/2020 2:41,audio,culture,negative,12,66579
14630,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,12/22/2020 12:46,audio,culture,positive,75,66579
14631,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,peeking,6/5/2021 12:07,audio,culture,neutral,35,66579
14632,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,indifferent,3/30/2021 23:59,audio,culture,neutral,20,66579
14633,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2/25/2021 22:23,audio,culture,positive,70,66579
14634,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,2/20/2021 20:50,audio,culture,negative,15,66579
14635,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,11/15/2020 16:04,audio,culture,positive,45,66579
14636,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,11/27/2020 5:57,audio,culture,positive,70,66579
14637,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,8/3/2020 4:51,audio,culture,positive,72,66579
14638,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,9/6/2020 7:07,audio,culture,negative,0,66579
14639,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,9/1/2020 11:20,audio,culture,positive,72,66579
14640,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,9/17/2020 17:52,audio,culture,positive,70,66579
14641,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,8/9/2020 16:18,audio,culture,negative,12,66579
14642,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,5/2/2021 5:40,audio,culture,negative,5,66579
14643,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,12/3/2020 7:41,audio,culture,positive,75,66579
14644,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,6/6/2021 15:02,audio,culture,negative,5,66579
14645,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,11/2/2020 17:12,audio,culture,positive,45,66579
14646,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,8/30/2020 9:30,audio,culture,positive,50,66579
14647,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,2/11/2021 3:02,audio,culture,positive,72,66579
14648,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,10/14/2020 13:44,audio,culture,positive,60,66579
14649,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,7/18/2020 11:51,audio,culture,negative,15,66579
14650,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,6/30/2020 9:14,audio,culture,positive,30,66579
14651,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,8/22/2020 7:52,audio,culture,negative,10,66579
14652,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,3/8/2021 14:46,audio,culture,positive,70,66579
14653,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,4/17/2021 16:55,audio,culture,negative,12,66579
14654,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,1/11/2021 6:23,audio,culture,negative,0,66579
14655,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,1/14/2021 20:09,audio,culture,positive,30,66579
14656,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,7/24/2020 23:53,audio,culture,positive,75,66579
14657,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,2/19/2021 13:47,audio,culture,negative,10,66579
14658,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,5/10/2021 12:11,audio,culture,positive,60,66579
14659,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,7/21/2020 10:58,audio,culture,positive,30,66579
14660,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,9/29/2020 20:23,audio,culture,positive,60,66579
14662,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,6/23/2020 16:59,video,travel,positive,70,64880
14663,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,3/26/2021 20:02,video,travel,negative,0,64880
14664,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,11/2/2020 4:34,video,travel,positive,45,64880
14665,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,dislike,1/29/2021 16:43,video,travel,negative,10,64880
14666,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,3/28/2021 23:28,video,travel,positive,70,64880
14667,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,10/7/2020 23:39,video,travel,negative,5,64880
14668,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,2/25/2021 10:26,video,travel,positive,30,64880
14669,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,12/22/2020 17:16,video,travel,negative,5,64880
14670,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,7/14/2020 23:25,video,travel,neutral,20,64880
14671,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,10/24/2020 10:15,video,travel,positive,70,64880
14672,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,11/19/2020 14:23,video,travel,positive,60,64880
14673,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,5/1/2021 18:42,video,travel,positive,60,64880
14674,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,2/11/2021 7:51,video,travel,negative,15,64880
14675,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,9/26/2020 20:20,video,travel,positive,60,64880
14676,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,2/28/2021 20:09,video,travel,neutral,20,64880
14677,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,8/17/2020 23:59,video,travel,negative,12,64880
14678,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,1/31/2021 3:54,video,travel,positive,72,64880
14679,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,6/26/2020 1:28,video,travel,positive,72,64880
14680,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,10/15/2020 12:08,video,travel,positive,75,64880
14681,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,2/5/2021 6:09,video,travel,neutral,20,64880
14682,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,like,11/9/2020 8:59,video,travel,positive,50,64880
14683,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,12/28/2020 23:21,video,travel,positive,45,64880
14684,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,8/20/2020 21:45,video,travel,positive,70,64880
14685,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,12/27/2020 16:22,video,travel,positive,70,64880
14686,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,9/2/2020 2:55,video,travel,negative,0,64880
14687,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,8/24/2020 9:29,video,travel,negative,12,64880
14688,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,10/10/2020 3:03,video,travel,negative,5,64880
14689,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,love,10/2/2020 6:27,video,travel,positive,65,64880
14690,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,4/15/2021 1:50,video,travel,positive,70,64880
14691,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,6/20/2020 0:40,video,travel,positive,30,64880
14692,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,9/27/2020 13:16,video,travel,positive,45,64880
14693,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,3/26/2021 3:32,video,travel,positive,30,64880
14694,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,1/20/2021 22:14,video,travel,positive,72,64880
14695,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,6/18/2021 4:48,video,travel,negative,15,64880
14696,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,3/15/2021 2:49,video,travel,positive,72,64880
14699,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,9/1/2020 6:15,photo,tennis,negative,5,50339
14700,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,12/27/2020 20:53,photo,tennis,neutral,35,50339
14701,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,12/22/2020 7:39,photo,tennis,neutral,20,50339
14702,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,4/25/2021 10:11,photo,tennis,positive,45,50339
14703,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5/23/2021 23:40,photo,tennis,negative,5,50339
14704,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,7/12/2020 23:15,photo,tennis,positive,65,50339
14705,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,12/17/2020 11:33,photo,tennis,positive,75,50339
14706,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,12/20/2020 23:44,photo,tennis,positive,70,50339
14707,e1b4a0fe-5069-4765-8170-ef44ab8f102c,heart,6/24/2020 6:55,photo,tennis,positive,60,50339
14708,e1b4a0fe-5069-4765-8170-ef44ab8f102c,scared,2/4/2021 15:04,photo,tennis,negative,15,50339
14709,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,4/7/2021 15:47,photo,tennis,negative,0,50339
14710,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,1/11/2021 9:59,photo,tennis,positive,72,50339
14711,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,10/5/2020 16:44,photo,tennis,neutral,20,50339
14712,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,1/22/2021 10:07,photo,tennis,positive,72,50339
14713,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,3/27/2021 8:24,photo,tennis,positive,45,50339
14714,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,4/4/2021 0:04,photo,tennis,negative,12,50339
14715,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,1/10/2021 13:16,photo,tennis,negative,0,50339
14716,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,11/17/2020 3:57,photo,tennis,positive,65,50339
14717,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,10/13/2020 16:49,photo,tennis,negative,12,50339
14718,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,10/20/2020 5:58,photo,tennis,negative,5,50339
14719,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,8/6/2020 16:56,photo,tennis,positive,70,50339
14720,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,9/25/2020 9:21,photo,tennis,neutral,35,50339
14721,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,9/5/2020 11:19,photo,tennis,positive,30,50339
14722,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,4/28/2021 14:55,photo,tennis,negative,5,50339
14723,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,7/15/2020 5:14,photo,tennis,positive,75,50339
14724,e1b4a0fe-5069-4765-8170-ef44ab8f102c,want,1/4/2021 21:57,photo,tennis,positive,70,50339
14725,e1b4a0fe-5069-4765-8170-ef44ab8f102c,dislike,2/14/2021 13:02,photo,tennis,negative,10,50339
14726,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,3/25/2021 9:07,photo,tennis,positive,30,50339
14727,e1b4a0fe-5069-4765-8170-ef44ab8f102c,like,4/26/2021 6:07,photo,tennis,positive,50,50339
14729,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,9/22/2020 0:22,video,tennis,negative,0,50339
14730,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,5/24/2021 5:27,video,tennis,negative,15,50339
14731,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,3/23/2021 0:47,video,tennis,negative,10,50339
14732,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,10/13/2020 7:19,video,tennis,positive,30,50339
14733,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,5/27/2021 20:12,video,tennis,positive,70,50339
14734,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10/22/2020 19:28,video,tennis,negative,10,50339
14735,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,8/23/2020 22:32,video,tennis,positive,75,50339
14736,7c4f0389-01a5-4ea8-a643-83414441fe81,like,11/11/2020 2:13,video,tennis,positive,50,50339
14737,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,1/10/2021 1:05,video,tennis,negative,15,50339
14738,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,7/1/2020 21:07,video,tennis,negative,5,50339
14739,7c4f0389-01a5-4ea8-a643-83414441fe81,heart,11/4/2020 21:46,video,tennis,positive,60,50339
14740,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,2/13/2021 22:36,video,tennis,positive,75,50339
14741,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,6/21/2020 3:20,video,tennis,positive,70,50339
14742,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,7/25/2020 20:48,video,tennis,positive,72,50339
14743,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,8/16/2020 10:58,video,tennis,positive,70,50339
14744,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,1/31/2021 8:48,video,tennis,positive,70,50339
14745,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,7/29/2020 1:15,video,tennis,neutral,35,50339
14746,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,7/24/2020 0:26,video,tennis,negative,15,50339
14747,7c4f0389-01a5-4ea8-a643-83414441fe81,want,4/5/2021 22:36,video,tennis,positive,70,50339
14748,7c4f0389-01a5-4ea8-a643-83414441fe81,love,10/8/2020 23:07,video,tennis,positive,65,50339
14749,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,10/11/2020 1:01,video,tennis,positive,70,50339
14750,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,2/12/2021 12:50,video,tennis,positive,72,50339
14751,7c4f0389-01a5-4ea8-a643-83414441fe81,want,10/16/2020 16:49,video,tennis,positive,70,50339
14752,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,7/9/2020 22:15,video,tennis,negative,10,50339
14753,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,7/27/2020 13:05,video,tennis,positive,75,50339
14754,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,11/16/2020 7:35,video,tennis,positive,30,50339
14755,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,4/12/2021 12:04,video,tennis,negative,5,50339
14756,7c4f0389-01a5-4ea8-a643-83414441fe81,like,11/10/2020 15:08,video,tennis,positive,50,50339
14757,7c4f0389-01a5-4ea8-a643-83414441fe81,like,9/19/2020 3:56,video,tennis,positive,50,50339
14758,7c4f0389-01a5-4ea8-a643-83414441fe81,want,1/25/2021 22:00,video,tennis,positive,70,50339
14759,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,1/11/2021 1:50,video,tennis,positive,45,50339
14760,7c4f0389-01a5-4ea8-a643-83414441fe81,worried,5/18/2021 19:49,video,tennis,negative,12,50339
14761,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,12/13/2020 12:52,video,tennis,positive,45,50339
14762,7c4f0389-01a5-4ea8-a643-83414441fe81,love,8/13/2020 5:20,video,tennis,positive,65,50339
14763,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,11/25/2020 11:07,video,tennis,positive,30,50339
14764,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,11/7/2020 2:47,video,tennis,negative,15,50339
14765,7c4f0389-01a5-4ea8-a643-83414441fe81,like,12/30/2020 15:54,video,tennis,positive,50,50339
14766,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,1/2/2021 22:14,video,tennis,negative,0,50339
14767,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,11/28/2020 18:49,video,tennis,neutral,35,50339
14768,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,8/28/2020 9:32,video,tennis,positive,72,50339
14769,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,4/5/2021 1:18,video,tennis,negative,10,50339
14770,7c4f0389-01a5-4ea8-a643-83414441fe81,love,8/20/2020 15:49,video,tennis,positive,65,50339
14771,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,12/24/2020 14:27,video,tennis,negative,15,50339
14772,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,11/5/2020 21:22,video,tennis,positive,72,50339
14773,7c4f0389-01a5-4ea8-a643-83414441fe81,like,1/20/2021 19:08,video,tennis,positive,50,50339
14774,7c4f0389-01a5-4ea8-a643-83414441fe81,indifferent,6/26/2020 20:54,video,tennis,neutral,20,50339
14775,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,8/31/2020 9:13,video,tennis,positive,70,50339
14777,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,12/15/2020 22:15,photo,studying,negative,0,54269
14778,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,2/20/2021 12:04,photo,studying,positive,45,54269
14779,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,10/25/2020 10:10,photo,studying,positive,65,54269
14780,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,12/27/2020 22:32,photo,studying,positive,60,54269
14781,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,6/20/2020 14:48,photo,studying,negative,5,54269
14782,584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,2/5/2021 23:44,photo,studying,positive,70,54269
14783,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,7/24/2020 0:26,photo,studying,positive,60,54269
14784,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,10/2/2020 22:36,photo,studying,positive,45,54269
14785,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,11/19/2020 21:52,photo,studying,negative,15,54269
14786,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,7/1/2020 17:09,photo,studying,negative,0,54269
14787,584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,6/5/2021 12:29,photo,studying,neutral,35,54269
