sales_id,retailer,retailer_id,invoice_date,region,state,city,Gender,Product_Type,total_sales,operating_profit,sales_method
5649,Amazon,1185732,11/6/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$2,880",$144,Online
5650,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$1,875",$563,Online
5651,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$1,064",$52,Online
5652,Amazon,1185732,11/21/2021,Northeast,Maine,Portland,Men's,Apparel,"$3,180",$121,Online
5653,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's,Apparel,"$3,720",$149,Online
5654,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's,Apparel,"$2,408",$120,Online
5655,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$1,875",$563,Online
5656,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's,Apparel,"$3,120",$100,Online
5657,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$1,064",$45,Online
5658,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$1,875",$563,In-store
5659,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's,Athletic Footwear,"$1,140",$59,Online
5660,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$1,064",$44,Online
5661,West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,875",$563,In-store
5662,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,$840,$42,Online
5663,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,125",$338,In-store
5664,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$2,184",$87,Online
5665,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$1,140",$54,Online
5666,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,125",$338,In-store
5667,West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's,Apparel,"$3,248",$201,Online
5668,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$2,700",$122,Online
5669,West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$1,904",$89,Online
5670,Foot Locker,1185732,1/24/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$2,250",$788,In-store
5671,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$1,620",$65,Online
5672,West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$2,072",$97,Online
5673,West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Men's,Apparel,"$3,375","$1,013",In-store
5674,West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's,Apparel,"$3,360",$185,Online
5675,Foot Locker,1185732,10/22/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$3,750","$1,313",In-store
5676,Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's,Athletic Footwear,"$2,128",$106,Online
5677,Foot Locker,1185732,10/22/2021,Northeast,Maryland,Baltimore,Men's,Apparel,"$4,500","$1,350",In-store
5678,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's,Athletic Footwear,"$2,128",$115,Online
5679,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$2,940",$135,Online
5680,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,"$1,624",$70,Online
5681,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's,Apparel,"$2,760",$166,Online
5682,Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$2,408",$116,Online
5683,West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$1,200",$52,Online
5684,Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$2,576",$126,Online
5685,West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's,Athletic Footwear,"$2,280",$107,Online
5686,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's,Street Footwear,"$2,296",$92,Online
5687,Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Women's,Street Footwear,"$2,220",$109,Online
5688,Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's,Athletic Footwear,"$2,250",$900,In-store
5689,Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's,Athletic Footwear,"$2,464",$89,Online
5690,Sports Direct,1185732,8/21/2021,Northeast,Maryland,Baltimore,Women's,Street Footwear,"$2,340",$117,Online
5691,Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$2,968",$134,Online
5692,Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's,Athletic Footwear,"$2,460",$125,Online
5693,Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's,Apparel,"$3,000",$132,Online
5694,Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Women's,Athletic Footwear,"$2,250",$900,In-store
5695,Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Men's,Apparel,"$2,940",$121,Online
5696,Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$3,375","$1,013",In-store
5697,Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Men's,Apparel,"$2,940",$129,Online
5698,Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$3,750","$1,500",In-store
5699,Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's,Athletic Footwear,"$2,408",$140,Online
5700,Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,"$2,460",$108,Online
5701,Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$4,500","$1,350",In-store
5702,Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's,Street Footwear,"$2,576",$129,Online
5703,Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$2,850",$140,Online
5704,Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$3,304",$145,Online
5705,Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$3,675",$180,Online
5706,Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$3,450",$166,Online
5707,Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$2,968",$125,Online
5708,Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$3,450",$169,Online
5709,Foot Locker,1185732,11/30/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,184",$103,Outlet
5710,Sports Direct,1197831,8/21/2021,South,Texas,Dallas,Men's,Apparel,"$2,850",$100,Online
5711,Foot Locker,1185732,12/31/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,576",$100,Outlet
5712,Foot Locker,1185732,12/4/2021,Northeast,Pennsylvania,Philadelphia,Men's,Athletic Footwear,"$4,050",$190,Online
5713,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's,Apparel,"$1,904",$97,Outlet
5714,West Gear,1128299,1/23/2020,West,Nevada,Las Vegas,Women's,Athletic Footwear,"$4,425",$204,Online
5715,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$2,128",$89,Outlet
5716,West Gear,1128299,5/12/2020,West,Colorado,Denver,Men's,Apparel,"$4,800",$317,Online
5717,Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,$952,$45,Outlet
5718,Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,"$2,340",$126,Online
5719,Foot Locker,1185732,11/23/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$3,150",$142,Online
5720,Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$2,016",$79,Outlet
5721,Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$2,340",$126,Online
5722,Kohl's,1189833,1/31/2021,Midwest,Montana,Billings,Men's,Apparel,"$3,075",$228,Online
5723,Foot Locker,1185732,12/23/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$3,025",$160,Online
5724,Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,"$1,740",$66,Online
5725,Amazon,1185732,10/13/2021,South,Alabama,Birmingham,Men's,Athletic Footwear,"$2,850",$131,Online
5726,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$2,860",$149,Online
5727,Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$3,480",$157,Online
5728,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$1,265",$63,Online
5729,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's,Apparel,"$5,175",$274,Online
5730,Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$1,920",$77,Outlet
5731,Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$2,862",$129,Online
5732,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's,Apparel,"$4,500",$171,Online
5733,Foot Locker,1185732,12/24/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,580",$119,Outlet
5734,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$3,825",$145,Online
5735,West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's,Apparel,"$2,640",$164,Outlet
5736,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's,Apparel,"$4,800",$245,Online
5737,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's,Apparel,"$2,640",$69,Outlet
5738,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's,Street Footwear,"$4,050",$182,Online
5739,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's,Apparel,"$2,820",$62,Outlet
5740,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's,Apparel,"$3,825",$210,Online
5741,Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$2,760",$97,Outlet
5742,Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's,Apparel,"$5,475",$230,Online
5743,Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$2,040",$80,Outlet
5744,Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's,Apparel,"$3,075",$151,Online
5745,Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's,Apparel,"$1,560",$69,Outlet
5746,Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's,Street Footwear,"$1,050",$51,Online
5747,Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,"$1,920",$81,Outlet
5748,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's,Apparel,"$2,850",$143,Online
5749,Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$1,860",$86,Outlet
5750,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's,Apparel,"$2,925",$146,Online
5751,Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$2,106",$95,Online
5752,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's,Street Footwear,"$1,380",$44,Outlet
5753,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's,Street Footwear,"$3,675",$165,Online
5754,Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's,Athletic Footwear,"$2,646",$140,Online
5755,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$2,340",$66,Outlet
5756,Foot Locker,1185732,11/14/2021,Northeast,Pennsylvania,Philadelphia,Women's,Apparel,"$2,592",$93,Online
5757,West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's,Apparel,"$3,825",$207,Online
5758,Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's,Athletic Footwear,"$2,160",$69,Outlet
5759,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's,Apparel,"$3,240",$117,Online
5760,West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Women's,Apparel,"$2,925",$146,Online
5761,Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$2,820",$93,Outlet
5762,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's,Athletic Footwear,"$2,052",$96,Online
5763,West Gear,1197831,3/6/2021,West,Idaho,Boise,Men's,Apparel,"$2,775",$125,Online
5764,Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's,Street Footwear,"$3,120",$103,Outlet
5765,Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's,Athletic Footwear,"$2,430",$119,Online
5766,Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$3,450",$173,Online
5767,Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$3,009",$150,Online
5768,Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$1,512",$77,Online
5769,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's,Athletic Footwear,"$2,925",$146,Online
5770,Kohl's,1128299,2/26/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$2,430",$107,Online
5771,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's,Street Footwear,"$2,100",$109,Online
5772,Kohl's,1189833,1/7/2021,Midwest,Montana,Billings,Men's,Apparel,"$2,832",$204,Online
5773,Amazon,1185732,2/22/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$2,592",$122,Online
5774,Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's,Apparel,"$2,700",$135,Online
5775,Amazon,1185732,9/17/2021,Northeast,Maine,Portland,Women's,Apparel,"$3,363",$175,Online
5776,Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$2,646",$130,Online
5777,Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$3,450",$159,Online
5778,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$3,186",$156,Online
5779,Amazon,1185732,8/22/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$2,850",$143,Online
5780,West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Women's,Athletic Footwear,"$2,537",$99,Online
5781,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's,Athletic Footwear,"$1,425",$74,Online
5782,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's,Street Footwear,"$2,950",$112,Online
5783,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$1,050",$55,Online
5784,Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$1,357",$68,Online
5785,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$2,550",$120,Online
5786,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$3,225",$145,Online
5787,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$3,900",$207,Online
5788,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's,Street Footwear,"$1,050",$51,Online
5789,Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$1,728",$88,Online
5790,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,$675,$31,Online
5791,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Street Footwear,"$1,728",$74,Online
5792,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,"$3,225",$158,Online
5793,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$1,125",$53,Online
5794,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$2,214",$97,Online
5795,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$3,075",$129,Online
5796,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$2,538",$104,Online
5797,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$3,132",$141,Online
5798,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$1,782",$73,Online
5799,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$1,998",$82,Online
5800,West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's,Athletic Footwear,"$1,242",$65,Online
5801,West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$2,214",$113,Online
5802,Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$1,500",$600,In-store
5803,Sports Direct,1185732,2/5/2021,Northeast,New Jersey,Newark,Men's,Athletic Footwear,"$1,998",$100,Online
5804,Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$1,500",$600,In-store
5805,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's,Apparel,"$2,106",$86,Online
5806,Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$2,250",$675,In-store
5807,West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's,Athletic Footwear,"$1,305",$70,Online
5808,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$2,538",$109,Online
5809,Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's,Athletic Footwear,"$1,950",$105,Online
5810,Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$1,620",$76,Online
5811,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$2,700",$103,Online
5812,Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's,Apparel,"$2,450",$123,Online
5813,Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's,Street Footwear,"$3,186",$159,Online
5814,Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$2,050",$92,Online
5815,Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's,Street Footwear,"$3,186",$140,Online
5816,Amazon,1185732,10/29/2021,Northeast,Maine,Portland,Women's,Apparel,"$1,800",$99,Online
5817,Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$3,240",$120,Online
5818,Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,Women's,Athletic Footwear,"$1,485",$82,Online
5819,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's,Athletic Footwear,"$2,600",$112,Online
5820,Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$1,350",$61,Outlet
5821,Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's,Apparel,"$2,115",$95,Online
5822,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$1,450",$70,Online
5823,Foot Locker,1185732,11/16/2021,Northeast,Pennsylvania,Philadelphia,Men's,Athletic Footwear,"$2,160",$71,Outlet
5824,Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$1,665",$73,Online
5825,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$1,850",$78,Online
5826,Foot Locker,1185732,11/23/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$2,268",$98,Outlet
5827,Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Women's,Athletic Footwear,"$1,620",$75,Online
5828,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's,Athletic Footwear,"$2,250",$101,Online
5829,Foot Locker,1185732,12/7/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,484",$97,Outlet
5830,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$1,845",$76,Outlet
5831,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's,Apparel,"$2,800",$126,Online
5832,Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's,Apparel,"$1,836",$79,Outlet
5833,Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Women's,Athletic Footwear,"$1,935",$70,Outlet
5834,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$1,150",$52,Online
5835,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$1,458",$57,Outlet
5836,Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Men's,Apparel,"$2,250",$74,Outlet
5837,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,"$1,950",$96,Online
5838,Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$2,160",$80,Outlet
5839,Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$1,215",$47,Outlet
5840,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's,Apparel,"$2,400",$149,Online
5841,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's,Athletic Footwear,"$1,728",$52,Outlet
5842,Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$1,485",$55,Outlet
5843,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,950",$88,Online
5844,Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's,Athletic Footwear,"$2,438",$129,Online
5845,Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's,Apparel,"$2,200",$103,Online
5846,West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$1,350",$61,Online
5847,Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$2,112",$97,Online
5848,West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$2,550",$107,Online
5849,Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$2,156",$99,Online
5850,West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Men's,Athletic Footwear,"$1,900",$105,Online
5851,Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's,Athletic Footwear,"$1,584",$84,Online
5852,West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$1,650",$91,Online
5853,Foot Locker,1185732,11/8/2021,Northeast,Pennsylvania,Philadelphia,Women's,Apparel,"$2,068",$72,Online
5854,Sports Direct,1185732,9/20/2021,Northeast,Maryland,Baltimore,Women's,Apparel,"$2,700",$108,Online
5855,Foot Locker,1185732,11/23/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$2,288",$114,Online
5856,Foot Locker,1185732,11/30/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,244",$119,Online
5857,Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's,Apparel,"$1,650",$86,Online
5858,Foot Locker,1185732,12/24/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,464",$126,Online
5859,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's,Street Footwear,"$1,400",$55,Online
5860,West Gear,1128299,4/6/2020,West,Colorado,Denver,Men's,Apparel,"$2,728",$166,Online
5861,Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$2,900",$136,Online
5862,West Gear,1128299,4/12/2020,West,Colorado,Denver,Men's,Apparel,"$2,772",$211,Online
5863,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's,Apparel,"$2,000",$102,Outlet
5864,Foot Locker,1185732,11/16/2021,Northeast,Pennsylvania,Philadelphia,Men's,Athletic Footwear,"$2,862",$114,Online
5865,Foot Locker,1185732,10/27/2020,Midwest,Minnesota,Minneapolis,Men's,Apparel,"$1,804",$74,Online
5866,Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's,Athletic Footwear,"$1,500",$60,Outlet
5867,Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,173",$102,Online
5868,Foot Locker,1185732,11/11/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$1,936",$79,Online
5869,Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's,Apparel,"$2,401",$110,Online
5870,Foot Locker,1185732,12/30/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$3,021",$160,Online
5871,Foot Locker,1185732,12/26/2020,Midwest,Minnesota,Minneapolis,Men's,Apparel,"$2,376",$97,Online
5872,Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$2,352",$111,Online
5873,Foot Locker,1185732,6/30/2021,Midwest,Nebraska,Omaha,Men's,Apparel,"$1,804",$88,Online
5874,Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's,Street Footwear,"$1,537",$69,Online
5875,Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$1,862",$76,Online
5876,Amazon,1185732,10/31/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$1,628",$77,Online
5877,Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$1,908",$114,Online
5878,Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's,Athletic Footwear,"$2,156",$106,Online
5879,Amazon,1185732,11/1/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$1,188",$64,Online
5880,Amazon,1185732,11/15/2021,Northeast,Maine,Portland,Men's,Apparel,"$2,650",$95,Online
5881,Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's,Apparel,"$2,156",$116,Online
5882,Amazon,1185732,11/20/2021,Northeast,Maine,Portland,Women's,Athletic Footwear,"$1,892",$78,Online
